# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:24:47|1|00:24:47] - [01:38:00|589|81.8%]
[00:24:49|1|00:24:49] - [01:39:00|595|82.6%]
[00:24:52|1|00:24:52] - [01:40:00|601|83.5%]
[00:24:54|1|00:24:54] - [01:41:00|607|84.3%]
[00:24:56|1|00:24:56] - [01:42:00|613|85.1%]
[00:24:58|1|00:24:58] - [01:43:00|619|86.0%]
[00:25:00|1|00:25:00] - [01:44:00|625|86.8%]
[00:25:02|1|00:25:02] - [01:45:00|631|87.6%]
[00:25:04|1|00:25:04] - [01:46:00|637|88.5%]
[00:25:07|1|00:25:07] - [01:47:00|643|89.3%]
[00:25:09|1|00:25:09] - [01:48:00|649|90.1%]
[00:25:11|1|00:25:11] - [01:49:00|655|91.0%]
[00:25:13|1|00:25:13] - [01:50:00|661|91.8%]
[00:25:15|1|00:25:15] - [01:51:00|667|92.6%]
[00:25:17|1|00:25:17] - [01:52:00|673|93.5%]
[00:25:19|1|00:25:19] - [01:53:00|679|94.3%]
[00:25:21|1|00:25:21] - [01:54:00|685|95.1%]
[00:25:23|1|00:25:23] - [01:55:00|691|96.0%]
[00:25:25|1|00:25:25] - [01:56:00|697|96.8%]
[00:25:28|1|00:25:28] - [01:57:00|703|97.6%]
[00:25:30|1|00:25:30] - [01:58:00|709|98.5%]
[00:25:32|1|00:25:32] - [01:59:00|715|99.3%]
[00:25:32|1|00:25:32] - [01:59:50|720|100.0%] - checkpoint saved
[00:25:32|1|00:25:32] - [01:59:50|720|100.0%] - episode 1: Jtot=344.847, TTS=344.847, fails=8(6.7%)
