# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:00:00|1|00:00:00] - [00:01:00|7|1.0%]
[00:00:01|1|00:00:01] - [00:02:00|13|1.8%]
[00:00:01|1|00:00:01] - [00:03:00|19|2.6%]
[00:00:02|1|00:00:02] - [00:04:00|25|3.5%]
[00:00:02|1|00:00:02] - [00:05:00|31|4.3%]
[00:00:02|1|00:00:02] - [00:06:00|37|5.1%]
[00:00:03|1|00:00:03] - [00:07:00|43|6.0%]
[00:00:03|1|00:00:03] - [00:08:00|49|6.8%]
[00:00:04|1|00:00:04] - [00:09:00|55|7.6%]
[00:00:04|1|00:00:04] - [00:10:00|61|8.5%]
[00:00:04|1|00:00:04] - [00:11:00|67|9.3%]
[00:00:05|1|00:00:05] - [00:12:00|73|10.1%]
[00:00:06|1|00:00:06] - [00:13:00|79|11.0%]
[00:00:08|1|00:00:08] - [00:14:00|85|11.8%]
[00:00:09|1|00:00:09] - [00:15:00|91|12.6%]
[00:00:11|1|00:00:11] - [00:16:00|97|13.5%]
[00:00:13|1|00:00:13] - [00:17:00|103|14.3%]
[00:00:14|1|00:00:14] - [00:18:00|109|15.1%]
[00:00:18|1|00:00:18] - [00:19:00|115|16.0%]
[00:00:20|1|00:00:20] - [00:20:00|121|16.8%]
[00:00:20|1|00:00:20] - [00:21:00|127|17.6%]
[00:00:21|1|00:00:21] - [00:22:00|133|18.5%]
[00:00:22|1|00:00:22] - [00:23:00|139|19.3%]
[00:00:22|1|00:00:22] - [00:23:50|144|20.0%] - RL update 1 with 23 samples (v_free=130.000, rho_crit=27.000, v_free_track=130.000)
[00:00:22|1|00:00:22] - [00:24:00|145|20.1%]
[00:00:23|1|00:00:23] - [00:25:00|151|21.0%]
[00:00:23|1|00:00:23] - [00:26:00|157|21.8%]
[00:00:47|1|00:00:47] - [00:27:00|163|22.6%] - V: Maximum_Iterations_Exceeded. 
[00:01:13|1|00:01:13] - [00:28:00|169|23.5%] - Q: Maximum_Iterations_Exceeded.
[00:01:13|1|00:01:13] - [00:29:00|175|24.3%]
[00:01:13|1|00:01:13] - [00:30:00|181|25.1%]
[00:01:14|1|00:01:14] - [00:31:00|187|26.0%]
[00:01:14|1|00:01:14] - [00:32:00|193|26.8%]
[00:01:14|1|00:01:14] - [00:33:00|199|27.6%]
[00:01:15|1|00:01:15] - [00:34:00|205|28.5%]
[00:01:15|1|00:01:15] - [00:35:00|211|29.3%]
[00:01:16|1|00:01:16] - [00:36:00|217|30.1%]
[00:01:17|1|00:01:17] - [00:37:00|223|31.0%]
[00:01:17|1|00:01:17] - [00:38:00|229|31.8%]
[00:01:18|1|00:01:18] - [00:39:00|235|32.6%]
[00:01:19|1|00:01:19] - [00:40:00|241|33.5%]
[00:01:34|1|00:01:34] - [00:41:00|247|34.3%]
[00:01:38|1|00:01:38] - [00:42:00|253|35.1%]
[00:01:40|1|00:01:40] - [00:43:00|259|36.0%]
[00:01:41|1|00:01:41] - [00:44:00|265|36.8%]
[00:01:42|1|00:01:42] - [00:45:00|271|37.6%]
[00:01:43|1|00:01:43] - [00:46:00|277|38.5%]
[00:01:44|1|00:01:44] - [00:47:00|283|39.3%]
