# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:00:22|1|00:00:22] - [00:32:00|193|21.4%] - V: Maximum_Iterations_Exceeded. 
[00:00:36|1|00:00:36] - [00:33:00|199|22.1%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:00:48|1|00:00:48] - [00:34:00|205|22.8%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:00:55|1|00:00:55] - [00:35:00|211|23.4%] - Q: Maximum_Iterations_Exceeded.
[00:01:07|1|00:01:07] - [00:37:00|223|24.8%] - V: Maximum_Iterations_Exceeded. 
[00:01:21|1|00:01:21] - [00:38:00|229|25.4%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:01:34|1|00:01:34] - [00:39:00|235|26.1%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:01:41|1|00:01:41] - [00:40:00|241|26.8%] - V: Maximum_Iterations_Exceeded. 
[00:02:13|1|00:02:13] - [02:01:00|727|80.8%] - Q: Infeasible_Problem_Detected.
[00:02:32|1|00:02:32] - [02:29:50|900|100.0%] - checkpoint saved
[00:02:32|1|00:02:32] - [02:29:50|900|100.0%] - episode 1 terminated: TTS=838.2671
[00:03:00|2|00:00:28] - [00:33:00|199|22.1%] - V: Maximum_Iterations_Exceeded. 
[00:03:13|2|00:00:40] - [00:34:00|205|22.8%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:03:26|2|00:00:53] - [00:35:00|211|23.4%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:03:39|2|00:01:06] - [00:36:00|217|24.1%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:03:47|2|00:01:14] - [00:37:00|223|24.8%] - V: Maximum_Iterations_Exceeded. 
[00:04:02|2|00:01:29] - [00:38:00|229|25.4%] - V: Maximum_Iterations_Exceeded. 
[00:04:17|2|00:01:45] - [00:39:00|235|26.1%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:04:32|2|00:02:00] - [00:40:00|241|26.8%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:04:54|2|00:02:22] - [01:38:00|589|65.4%] - Q: Restoration_Failed.
[00:05:11|2|00:02:38] - [02:00:00|721|80.1%] - V: Restoration_Failed. 
[00:05:30|2|00:02:58] - [02:29:50|900|100.0%] - episode 2 terminated: TTS=837.3209
[00:05:48|3|00:00:17] - [00:29:50|180|20.0%] - RL update 1 with 180 samples: v_free=142.798, rho_crit=46.876, v_free_tracking=142.801, weight_V=[1.003 1.002 1.001 1.001 1.001 1.000 1.000 1.001], weight_L=[1.002 1.001 1.001 1.013 1.011 1.010], weight_T=[1.000 1.000 1.000], weight_slack=10.011, 
[00:05:56|3|00:00:25] - [00:32:00|193|21.4%] - V: Maximum_Iterations_Exceeded. 
[00:06:11|3|00:00:40] - [00:33:00|199|22.1%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:06:25|3|00:00:55] - [00:34:00|205|22.8%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:06:40|3|00:01:09] - [00:35:00|211|23.4%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:06:56|3|00:01:25] - [00:36:00|217|24.1%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:07:11|3|00:01:40] - [00:37:00|223|24.8%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:07:20|3|00:01:49] - [00:38:00|229|25.4%] - V: Maximum_Iterations_Exceeded. 
[00:07:36|3|00:02:06] - [00:39:00|235|26.1%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:07:45|3|00:02:14] - [00:40:00|241|26.8%] - V: Maximum_Iterations_Exceeded. 
[00:07:50|3|00:02:20] - [00:59:50|360|40.0%] - RL update 2 with 180 samples: v_free=142.797, rho_crit=46.854, v_free_tracking=142.802, weight_V=[1.008 1.004 1.002 1.001 1.001 1.001 1.001 1.001], weight_L=[1.005 1.002 1.001 1.025 1.021 1.019], weight_T=[1.000 1.000 1.000], weight_slack=10.020, 
[00:08:01|3|00:02:30] - [01:29:50|540|60.0%] - RL update 3 with 180 samples: v_free=142.795, rho_crit=46.829, v_free_tracking=142.803, weight_V=[1.013 1.006 1.002 1.002 1.002 1.001 1.001 1.002], weight_L=[1.007 1.003 1.002 1.040 1.035 1.031], weight_T=[1.000 1.000 1.000], weight_slack=10.030, 
[00:08:15|3|00:02:45] - [01:59:50|720|80.0%] - RL update 4 with 180 samples: v_free=142.795, rho_crit=46.826, v_free_tracking=142.804, weight_V=[1.017 1.007 1.003 1.003 1.002 1.001 1.001 1.002], weight_L=[1.008 1.004 1.002 1.050 1.042 1.038], weight_T=[1.000 1.000 1.000], weight_slack=10.029, 
[00:08:35|3|00:03:04] - [02:29:50|900|100.0%] - RL update 5 with 180 samples: v_free=142.794, rho_crit=46.824, v_free_tracking=142.804, weight_V=[1.019 1.008 1.003 1.003 1.002 1.001 1.001 1.002], weight_L=[1.009 1.004 1.002 1.057 1.048 1.043], weight_T=[1.000 1.000 1.000], weight_slack=10.029, 
[00:08:35|3|00:03:04] - [02:29:50|900|100.0%] - checkpoint saved
[00:08:35|3|00:03:04] - [02:29:50|900|100.0%] - episode 3 terminated: TTS=839.1587
[00:08:52|4|00:00:16] - [00:29:50|180|20.0%] - RL update 6 with 180 samples: v_free=142.794, rho_crit=46.822, v_free_tracking=142.805, weight_V=[1.021 1.008 1.004 1.003 1.002 1.001 1.002 1.002], weight_L=[1.010 1.004 1.002 1.063 1.053 1.048], weight_T=[1.000 1.000 1.000], weight_slack=10.028, 
[00:08:59|4|00:00:23] - [00:32:00|193|21.4%] - V: Maximum_Iterations_Exceeded. 
[00:09:10|4|00:00:34] - [00:33:00|199|22.1%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
