# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:00:13|1|00:00:13] - [00:29:50|180|20.0%] - RL update 1 with 29 samples: v_free=142.799, rho_crit=46.901, v_free_tracking=142.801, weight_V=[1.000 1.000 1.000 1.001 1.001 1.003 1.003 1.003], weight_L=[1.009 1.009 1.006 1.001 1.002 1.003], weight_T=[1.000 1.000 1.000], weight_slack=10.000, 
[00:00:24|1|00:00:24] - [00:38:00|229|25.4%] - V: Maximum_Iterations_Exceeded. 
[00:00:31|1|00:00:31] - [00:39:00|235|26.1%] - Q: Maximum_Iterations_Exceeded.
[00:00:37|1|00:00:37] - [00:59:50|360|40.0%] - RL update 2 with 57 samples: v_free=142.787, rho_crit=46.837, v_free_tracking=142.812, weight_V=[1.024 1.017 1.008 1.008 1.009 1.009 1.007 1.007], weight_L=[1.039 1.030 1.021 1.106 1.126 1.184], weight_T=[1.001 1.001 1.001], weight_slack=10.000, 
[00:00:44|1|00:00:44] - [01:00:00|361|40.1%] - V: Maximum_Iterations_Exceeded. 
[00:00:51|1|00:00:51] - [01:01:00|367|40.8%] - Q: Maximum_Iterations_Exceeded.
[00:01:01|1|00:01:01] - [01:29:50|540|60.0%] - RL update 3 with 85 samples: v_free=142.780, rho_crit=46.796, v_free_tracking=142.818, weight_V=[1.011 1.027 1.010 1.011 1.013 1.011 1.008 1.008], weight_L=[1.051 1.038 1.026 1.163 1.198 1.294], weight_T=[1.001 1.001 1.001], weight_slack=10.000, 
[00:01:16|1|00:01:16] - [01:59:50|720|80.0%] - RL update 4 with 115 samples: v_free=142.775, rho_crit=46.765, v_free_tracking=142.822, weight_V=[1.000 1.035 1.013 1.014 1.016 1.013 1.009 1.009], weight_L=[1.061 1.045 1.031 1.205 1.251 1.375], weight_T=[1.002 1.002 1.001], weight_slack=10.000, 
[00:01:34|1|00:01:34] - [02:29:50|900|100.0%] - RL update 5 with 145 samples: v_free=142.771, rho_crit=46.741, v_free_tracking=142.826, weight_V=[0.992 1.041 1.014 1.016 1.018 1.015 1.010 1.009], weight_L=[1.069 1.051 1.035 1.238 1.293 1.440], weight_T=[1.002 1.002 1.001], weight_slack=10.000, 
[00:01:34|1|00:01:34] - [02:29:50|900|100.0%] - checkpoint saved
[00:01:34|1|00:01:34] - [02:29:50|900|100.0%] - episode 1 terminated: TTS=614.7138
[00:01:51|2|00:00:16] - [00:29:50|180|20.0%] - RL update 6 with 175 samples: v_free=142.768, rho_crit=46.722, v_free_tracking=142.829, weight_V=[0.985 1.046 1.016 1.018 1.020 1.017 1.012 1.011], weight_L=[1.077 1.057 1.039 1.266 1.328 1.494], weight_T=[1.002 1.002 1.001], weight_slack=10.000, 
[00:02:01|2|00:00:26] - [00:34:00|205|22.8%] - V: Maximum_Iterations_Exceeded. 
[00:02:10|2|00:00:35] - [00:37:00|223|24.8%] - V: Maximum_Iterations_Exceeded. 
[00:02:27|2|00:00:52] - [00:38:00|229|25.4%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:02:36|2|00:01:01] - [00:39:00|235|26.1%] - Q: Maximum_Iterations_Exceeded.
[00:02:43|2|00:01:08] - [00:59:50|360|40.0%] - RL update 7 with 180 samples: v_free=142.760, rho_crit=46.676, v_free_tracking=142.837, weight_V=[0.989 1.056 1.020 1.021 1.024 1.020 1.014 1.012], weight_L=[1.093 1.067 1.046 1.332 1.402 1.600], weight_T=[1.002 1.002 1.001], weight_slack=10.001, 
[00:02:51|2|00:01:16] - [01:00:00|361|40.1%] - V: Maximum_Iterations_Exceeded. 
[00:02:58|2|00:01:23] - [01:01:00|367|40.8%] - Q: Maximum_Iterations_Exceeded.
[00:03:10|2|00:01:35] - [01:29:50|540|60.0%] - RL update 8 with 180 samples: v_free=142.751, rho_crit=46.627, v_free_tracking=142.845, weight_V=[0.983 1.066 1.023 1.025 1.028 1.022 1.015 1.014], weight_L=[1.106 1.076 1.052 1.394 1.477 1.713], weight_T=[1.003 1.003 1.002], weight_slack=10.002, 
[00:03:37|2|00:02:02] - [01:59:50|720|80.0%] - RL update 9 with 180 samples: v_free=142.745, rho_crit=46.588, v_free_tracking=142.851, weight_V=[0.978 1.075 1.026 1.028 1.032 1.025 1.016 1.015], weight_L=[1.118 1.084 1.058 1.445 1.538 1.804], weight_T=[1.003 1.003 1.002], weight_slack=10.003, 
[00:03:51|2|00:02:16] - [02:10:00|781|86.8%] - V: Maximum_Iterations_Exceeded. 
[00:04:07|2|00:02:32] - [02:29:50|900|100.0%] - RL update 10 with 180 samples: v_free=142.737, rho_crit=46.545, v_free_tracking=142.858, weight_V=[0.976 1.084 1.029 1.032 1.036 1.027 1.018 1.016], weight_L=[1.131 1.093 1.065 1.497 1.603 1.905], weight_T=[1.003 1.003 1.002], weight_slack=10.004, 
[00:04:07|2|00:02:32] - [02:29:50|900|100.0%] - episode 2 terminated: TTS=613.0969
[00:04:31|3|00:00:24] - [00:29:50|180|20.0%] - RL update 11 with 180 samples: v_free=142.732, rho_crit=46.516, v_free_tracking=142.863, weight_V=[0.974 1.090 1.031 1.034 1.038 1.030 1.019 1.018], weight_L=[1.141 1.101 1.070 1.531 1.647 1.972], weight_T=[1.004 1.004 1.002], weight_slack=10.004, 
[00:04:46|3|00:00:39] - [00:37:00|223|24.8%] - V: Maximum_Iterations_Exceeded. 
[00:05:03|3|00:00:56] - [00:38:00|229|25.4%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:05:10|3|00:01:03] - [00:40:00|241|26.8%] - Q: Maximum_Iterations_Exceeded.
[00:05:16|3|00:01:08] - [00:59:50|360|40.0%] - RL update 12 with 180 samples: v_free=142.721, rho_crit=46.449, v_free_tracking=142.875, weight_V=[0.985 1.103 1.035 1.039 1.044 1.033 1.021 1.020], weight_L=[1.160 1.113 1.079 1.611 1.739 2.109], weight_T=[1.004 1.004 1.002], weight_slack=10.006, 
[00:05:25|3|00:01:18] - [01:29:50|540|60.0%] - RL update 13 with 180 samples: v_free=142.715, rho_crit=46.413, v_free_tracking=142.880, weight_V=[0.973 1.109 1.037 1.041 1.046 1.035 1.022 1.020], weight_L=[1.168 1.118 1.083 1.647 1.785 2.181], weight_T=[1.004 1.004 1.003], weight_slack=10.007, 
[00:05:47|3|00:01:40] - [01:59:50|720|80.0%] - RL update 14 with 180 samples: v_free=142.707, rho_crit=46.367, v_free_tracking=142.889, weight_V=[0.976 1.119 1.040 1.044 1.050 1.037 1.024 1.022], weight_L=[1.182 1.127 1.090 1.708 1.852 2.278], weight_T=[1.005 1.005 1.003], weight_slack=10.008, 
[00:06:11|3|00:02:04] - [02:29:50|900|100.0%] - RL update 15 with 180 samples: v_free=142.698, rho_crit=46.318, v_free_tracking=142.898, weight_V=[0.976 1.127 1.043 1.048 1.054 1.040 1.025 1.023], weight_L=[1.195 1.136 1.096 1.765 1.919 2.376], weight_T=[1.005 1.005 1.003], weight_slack=10.008, 
