# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:01:26|7|00:00:10] - [01:31:00|547|76.0%] - random perturbation of 2.427262e-04
[00:01:29|7|00:00:13] - [01:59:50|720|100.0%] - checkpoint saved
[00:01:29|7|00:00:13] - [01:59:50|720|100.0%] - episode 7: Jtot=32880.480, TTS=440.513, fails=0(0.0%)
[00:01:30|8|00:00:01] - [00:14:00|85|11.8%] - random perturbation of -7.367405e-04
[00:01:31|8|00:00:02] - [00:24:00|145|20.1%] - random perturbation of -8.252836e-04
[00:01:32|8|00:00:02] - [00:26:00|157|21.8%] - random perturbation of 1.117104e-04
[00:01:32|8|00:00:02] - [00:27:00|163|22.6%] - random perturbation of 8.403298e-04
[00:01:32|8|00:00:03] - [00:30:00|181|25.1%] - random perturbation of 8.678995e-04
[00:01:34|8|00:00:05] - [00:44:00|265|36.8%] - random perturbation of -1.394657e-04
[00:01:36|8|00:00:07] - [00:54:00|325|45.1%] - random perturbation of -2.583591e-05
[00:01:40|8|00:00:11] - [01:36:00|577|80.1%] - random perturbation of 7.018272e-05
[00:01:40|8|00:00:11] - [01:38:00|589|81.8%] - random perturbation of -3.007032e-05
[00:01:41|8|00:00:12] - [01:47:00|643|89.3%] - random perturbation of 2.723109e-04
[00:01:42|8|00:00:13] - [01:59:50|720|100.0%] - episode 8: Jtot=25188.144, TTS=442.498, fails=0(0.0%)
[00:01:42|9|00:00:00] - [00:01:00|7|1.0%] - random perturbation of 5.788197e-04
[00:01:44|9|00:00:01] - [00:16:00|97|13.5%] - random perturbation of 8.979524e-05
[00:01:44|9|00:00:01] - [00:18:00|109|15.1%] - random perturbation of -6.388935e-05
[00:01:44|9|00:00:02] - [00:26:00|157|21.8%] - random perturbation of -3.784630e-04
[00:01:45|9|00:00:03] - [00:37:00|223|31.0%] - random perturbation of 1.246040e-03
[00:01:47|9|00:00:05] - [00:43:00|259|36.0%] - random perturbation of 4.515372e-04
[00:01:51|9|00:00:08] - [01:02:00|373|51.8%] - random perturbation of 4.859481e-04
[00:01:53|9|00:00:11] - [01:28:00|529|73.5%] - random perturbation of 5.373326e-05
[00:01:56|9|00:00:13] - [01:59:50|720|100.0%] - checkpoint saved
[00:01:56|9|00:00:13] - [01:59:50|720|100.0%] - episode 9: Jtot=12105.644, TTS=430.570, fails=0(0.0%)
[00:01:57|10|00:00:01] - [00:16:00|97|13.5%] - random perturbation of 4.257668e-04
[00:01:57|10|00:00:01] - [00:25:00|151|21.0%] - random perturbation of -3.015606e-04
[00:01:58|10|00:00:02] - [00:38:00|229|31.8%] - random perturbation of -6.801935e-04
[00:02:02|10|00:00:06] - [01:10:00|421|58.5%] - random perturbation of -2.372076e-04
[00:02:05|10|00:00:09] - [01:59:50|720|100.0%] - episode 10: Jtot=27319.590, TTS=440.502, fails=0(0.0%)
