# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:59:15|19|00:00:12] - [00:09:00|55|6.1%]
[00:59:16|19|00:00:12] - [00:10:00|61|6.8%]
[00:59:20|19|00:00:17] - [00:11:00|67|7.4%]
[00:59:22|19|00:00:18] - [00:12:00|73|8.1%]
[00:59:27|19|00:00:23] - [00:13:00|79|8.8%]
[00:59:31|19|00:00:27] - [00:14:00|85|9.4%]
[00:59:32|19|00:00:29] - [00:15:00|91|10.1%]
[00:59:35|19|00:00:32] - [00:16:00|97|10.8%]
[00:59:37|19|00:00:33] - [00:17:00|103|11.4%]
[00:59:49|19|00:00:46] - [00:18:00|109|12.1%] - V: Maximum_Iterations_Exceeded. 
[00:59:53|19|00:00:50] - [00:19:00|115|12.8%]
[00:59:55|19|00:00:51] - [00:20:00|121|13.4%]
[00:59:56|19|00:00:52] - [00:21:00|127|14.1%]
[00:59:57|19|00:00:53] - [00:22:00|133|14.8%]
[00:59:58|19|00:00:55] - [00:23:00|139|15.4%]
[00:59:59|19|00:00:56] - [00:24:00|145|16.1%]
[01:00:01|19|00:00:58] - [00:25:00|151|16.8%]
[01:00:12|19|00:01:09] - [00:26:00|157|17.4%] - V: Maximum_Iterations_Exceeded. 
[01:00:14|19|00:01:11] - [00:27:00|163|18.1%]
[01:00:20|19|00:01:16] - [00:28:00|169|18.8%]
[01:00:22|19|00:01:18] - [00:29:00|175|19.4%]
[01:00:22|19|00:01:18] - [00:29:50|180|20.0%] - RL update 79 with 180 samples (v_free=133.538, rho_crit=80.232, v_free_track=150.030)
[01:00:23|19|00:01:20] - [00:30:00|181|20.1%]
[01:00:24|19|00:01:20] - [00:31:00|187|20.8%]
[01:00:24|19|00:01:21] - [00:32:00|193|21.4%]
[01:00:24|19|00:01:21] - [00:33:00|199|22.1%]
[01:00:25|19|00:01:22] - [00:34:00|205|22.8%]
[01:00:26|19|00:01:22] - [00:35:00|211|23.4%]
[01:00:26|19|00:01:23] - [00:36:00|217|24.1%]
[01:00:26|19|00:01:23] - [00:37:00|223|24.8%]
[01:00:27|19|00:01:23] - [00:38:00|229|25.4%]
[01:00:27|19|00:01:24] - [00:39:00|235|26.1%]
[01:00:28|19|00:01:24] - [00:40:00|241|26.8%]
[01:00:29|19|00:01:25] - [00:41:00|247|27.4%]
[01:00:29|19|00:01:26] - [00:42:00|253|28.1%]
[01:00:31|19|00:01:28] - [00:43:00|259|28.8%]
[01:00:33|19|00:01:30] - [00:44:00|265|29.4%]
[01:00:35|19|00:01:31] - [00:45:00|271|30.1%]
[01:00:36|19|00:01:32] - [00:46:00|277|30.8%]
[01:00:37|19|00:01:33] - [00:47:00|283|31.4%]
[01:00:37|19|00:01:34] - [00:48:00|289|32.1%]
[01:00:38|19|00:01:35] - [00:49:00|295|32.8%]
[01:00:39|19|00:01:36] - [00:50:00|301|33.4%]
[01:00:40|19|00:01:37] - [00:51:00|307|34.1%]
[01:00:41|19|00:01:38] - [00:52:00|313|34.8%]
[01:00:42|19|00:01:38] - [00:53:00|319|35.4%]
