# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:00:37|3|00:00:13] - [01:35:50|576|80.0%] - RL update 9 with 331 samples: rho_crit=10; v_free=129.892; v_free_tracking=132.613; weight_V=[1.00024 1.1074 1.00136 1.00034 1.00164 1.01839 1.01773 1.01522]; weight_L=[0.99547 0.990585 1.00752 1.11891 1.18742 1.29]; weight_T=[1.00004 0.999766 1.0008 1.0092 1.01618 1.01513]; weight_rate_var=0.94; weight_slack_w_max=[13.5145 13.5193 13.5242 13.5296 13.5352 13.5406 13.5471 13.5545 13.5623 13.5707 13.5792 13.5878 13.5966 13.6074 13.6191 13.6309 13.6428 13.6547 13.6661 13.6785 13.691 13.7036 13.7166 13.7298 13.743]; 
[00:00:39|3|00:00:15] - [01:59:50|720|100.0%] - RL update 10 with 355 samples: rho_crit=10; v_free=129.8; v_free_tracking=132.617; weight_V=[1.00043 1.1354 1.00196 1.00084 1.00236 1.0215 1.02066 1.01776]; weight_L=[0.998697 0.99164 1.01078 1.18994 1.26937 1.3828]; weight_T=[1.00038 0.999917 1.00102 1.0132 1.02103 1.01958]; weight_rate_var=0.84; weight_slack_w_max=[14.6446 14.6601 14.6758 14.692 14.7084 14.7246 14.7418 14.7599 14.7784 14.7976 14.8169 14.8362 14.8558 14.8773 14.8998 14.9224 14.945 14.9676 14.9895 15.0125 15.0354 15.0584 15.0817 15.1027 15.1173]; 
[00:00:39|3|00:00:15] - [01:59:50|720|100.0%] - checkpoint saved
[00:00:39|3|00:00:15] - [01:59:50|720|100.0%] - episode 3: Jtot=1115319.968, TTS=689.776, fails=0(0.0%)
[00:00:43|4|00:00:03] - [00:23:50|144|20.0%] - RL update 11 with 379 samples: rho_crit=10; v_free=129.716; v_free_tracking=132.622; weight_V=[1.00061 1.16331 1.00262 1.00141 1.00315 1.02522 1.0242 1.02091]; weight_L=[1.00251 0.992776 1.01413 1.27561 1.3656 1.49148]; weight_T=[1.00078 1.00009 1.00125 1.01791 1.02671 1.02478]; weight_rate_var=0.74; weight_slack_w_max=[15.7333 15.7609 15.7888 15.8174 15.8461 15.8747 15.9044 15.9349 15.966 15.9979 16.0299 16.0619 16.0942 16.1285 16.1639 16.1994 16.235 16.2705 16.3052 16.341 16.3767 16.4125 16.4484 16.4822 16.5094]; 
[00:00:47|4|00:00:07] - [00:47:50|288|40.0%] - RL update 12 with 403 samples: rho_crit=10; v_free=129.608; v_free_tracking=132.633; weight_V=[1.00078 1.21322 1.00366 1.00237 1.00449 1.0315 1.03014 1.02619]; weight_L=[1.01043 0.99556 1.01958 1.40317 1.50216 1.64063]; weight_T=[1.00161 1.00048 1.00164 1.02603 1.03611 1.03377]; weight_rate_var=0.64; weight_slack_w_max=[17.3066 17.3369 17.3676 17.3991 17.4308 17.4622 17.4948 17.5284 17.5626 17.5977 17.6329 17.6681 17.7036 17.7414 17.7803 17.8194 17.8585 17.8975 17.9358 17.9751 18.0144 18.0537 18.0933 18.1304 18.1604]; 
[00:00:50|4|00:00:10] - [01:11:50|432|60.0%] - RL update 13 with 427 samples: rho_crit=10; v_free=129.506; v_free_tracking=132.643; weight_V=[1.00062 1.25612 1.00441 1.00303 1.0055 1.03732 1.03568 1.03105]; weight_L=[1.0152 0.996274 1.02319 1.5381 1.65237 1.80469]; weight_T=[1.00223 1.00074 1.00193 1.03309 1.04437 1.04171]; weight_rate_var=0.54; weight_slack_w_max=[19.0106 19.0616 19.1044 19.139 19.1738 19.2084 19.2443 19.2812 19.3189 19.3574 19.3962 19.4349 19.4739 19.5155 19.5583 19.6013 19.6444 19.6873 19.7293 19.7726 19.8158 19.8591 19.9026 19.9435 19.9764]; 
[00:00:53|4|00:00:14] - [01:35:50|576|80.0%] - RL update 14 with 451 samples: rho_crit=10; v_free=129.413; v_free_tracking=132.65; weight_V=[1.00017 1.29255 1.00489 1.00342 1.00613 1.04219 1.04039 1.03513]; weight_L=[1.01806 0.995683 1.02551 1.65097 1.77939 1.9474]; weight_T=[1.00273 1.00091 1.00216 1.03908 1.05125 1.0484]; weight_rate_var=0.44; weight_slack_w_max=[20.4756 20.5487 20.6139 20.671 20.7283 20.7852 20.8434 20.9025 20.9624 21.0233 21.0844 21.1454 21.2066 21.2704 21.3354 21.4005 21.4656 21.5305 21.5944 21.6594 21.7241 21.7888 21.8536 21.9157 21.9696]; 
[00:00:56|4|00:00:16] - [01:59:50|720|100.0%] - RL update 15 with 475 samples: rho_crit=10; v_free=129.325; v_free_tracking=132.657; weight_V=[0.999748 1.32713 1.00534 1.00378 1.00673 1.04676 1.04481 1.03895]; weight_L=[1.02077 0.995121 1.02771 1.75812 1.89996 2.08273]; weight_T=[1.00321 1.00108 1.00238 1.04477 1.05778 1.05475]; weight_rate_var=0.34; weight_slack_w_max=[21.8666 21.9607 22.0472 22.1256 22.2042 22.2824 22.3616 22.4419 22.523 22.605 22.6872 22.7694 22.8517 22.9366 23.0226 23.1088 23.1949 23.2806 23.3652 23.4509 23.536 23.621 23.706 23.7882 23.8622]; 
[00:00:56|4|00:00:16] - [01:59:50|720|100.0%] - episode 4: Jtot=889551.170, TTS=639.844, fails=0(0.0%)
[00:00:59|5|00:00:02] - [00:23:50|144|20.0%] - RL update 16 with 499 samples: rho_crit=10; v_free=129.249; v_free_tracking=132.665; weight_V=[0.999344 1.36184 1.00588 1.00423 1.00742 1.05198 1.04986 1.04341]; weight_L=[1.02418 0.994753 1.03016 1.88047 2.0358 2.23482]; weight_T=[1.00376 1.00127 1.00261 1.05122 1.06523 1.06187]; weight_rate_var=0.24; weight_slack_w_max=[23.2214 23.3374 23.4461 23.5468 23.6477 23.7482 23.8499 23.9525 24.056 24.1605 24.2652 24.37 24.4749 24.5825 24.6911 24.7999 24.9086 25.017 25.1241 25.2322 25.3396 25.4468 25.554 25.6583 25.7543]; 
[00:01:04|5|00:00:08] - [00:47:50|288|40.0%] - RL update 17 with 500 samples: rho_crit=11; v_free=129.188; v_free_tracking=132.677; weight_V=[0.998941 1.40118 1.00655 1.00479 1.00819 1.05816 1.05593 1.04888]; weight_L=[1.0286 0.994421 1.03248 2.02617 2.19941 2.41408]; weight_T=[1.00441 1.0015 1.00285 1.05882 1.07395 1.07022]; weight_rate_var=0.14; weight_slack_w_max=[24.7381 24.8793 25.0135 25.14 25.2665 25.3927 25.5203 25.6486 25.7779 25.9083 26.0389 26.1697 26.3007 26.4343 26.5689 26.7037 26.8384 26.9728 27.1058 27.2398 27.3728 27.5055 27.6382 27.7679 27.8892]; 
[00:01:08|5|00:00:11] - [01:11:50|432|60.0%] - RL update 18 with 500 samples: rho_crit=12.1; v_free=129.127; v_free_tracking=132.683; weight_V=[0.997557 1.43165 1.00644 1.00444 1.00799 1.0637 1.06154 1.0538]; weight_L=[1.0233 0.98684 1.02812 2.11686 2.30624 2.54105]; weight_T=[1.00449 1.00133 1.00277 1.06406 1.08015 1.07628]; weight_rate_var=0.0399999; weight_slack_w_max=[25.9445 26.1139 26.2766 26.4316 26.5868 26.7417 26.898 27.055 27.213 27.3722 27.5316 27.6913 27.8512 28.0135 28.1768 28.3403 28.5038 28.6668 28.8283 28.9907 29.152 29.3128 29.4737 29.6313 29.7803]; 
[00:01:11|5|00:00:14] - [01:35:50|576|80.0%] - RL update 19 with 500 samples: rho_crit=13.31; v_free=128.962; v_free_tracking=132.69; weight_V=[0.996328 1.46314 1.0064 1.00415 1.00783 1.0692 1.06714 1.05874]; weight_L=[1.01866 0.97961 1.02395 2.20834 2.4143 2.67012]; weight_T=[1.00458 1.00116 1.0027 1.06929 1.08646 1.08246]; weight_rate_var=0.001; weight_slack_w_max=[27.188 27.3845 27.5746 27.7571 27.9396 28.1218 28.3056 28.4899 28.6753 28.862 29.0489 29.2362 29.4235 29.6132 29.8039 29.9947 30.1854 30.3756 30.5643 30.7539 30.9422 31.13 31.3178 31.5021 31.6776]; 
