# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:35:50|1|00:35:50] - [00:54:00|325|45.1%] - dL_V=4.5353e-05, dL_Q=1.0862e-04 
[00:36:13|1|00:36:13] - [00:55:00|331|46.0%] - dL_V=1.1691e-03, dL_Q=9.4731e-06 
[00:36:36|1|00:36:36] - [00:56:00|337|46.8%] - dL_V=1.3224e-03, dL_Q=5.6439e-05 
[00:37:05|1|00:37:05] - [00:57:00|343|47.6%] - dL_V=2.0693e-03, dL_Q=1.2636e-06 
[00:41:21|1|00:41:21] - [00:58:00|349|48.5%] - dL_V=5.6361e-08, dL_Q=1.9305e-12 
[00:41:58|1|00:41:58] - [00:59:00|355|49.3%] - dL_V=1.3826e-08, dL_Q=6.4984e-14 
[00:42:44|1|00:42:44] - [01:00:00|361|50.1%] - dL_V=3.8430e-07, dL_Q=1.6746e-12 
[00:54:38|1|00:54:38] - [01:01:00|367|51.0%] - dL_V=4.4451e-05, dL_Q=5.0478e-13 
[00:55:50|1|00:55:50] - [01:02:00|373|51.8%] - dL_V=1.2229e-08, dL_Q=5.1554e-07 
[00:56:34|1|00:56:34] - [01:03:00|379|52.6%] - dL_V=1.7883e-02, dL_Q=4.1621e-07 
[00:58:02|1|00:58:02] - [01:04:00|385|53.5%] - dL_V=8.8402e-03, dL_Q=4.2460e-06 
[00:58:44|1|00:58:44] - [01:05:00|391|54.3%] - dL_V=8.7983e-05, dL_Q=7.5128e-03 
[00:59:54|1|00:59:54] - [01:06:00|397|55.1%] - dL_V=1.9742e-07, dL_Q=6.5264e-05 
[01:00:40|1|01:00:40] - [01:07:00|403|56.0%] - dL_V=8.3950e-03, dL_Q=2.3377e-07 
[01:02:24|1|01:02:24] - [01:08:00|409|56.8%] - dL_V=5.9946e-06, dL_Q=1.0161e-02 
[01:03:28|1|01:03:28] - [01:09:00|415|57.6%] - dL_V=3.3276e-05, dL_Q=2.3376e-05 
[01:04:00|1|01:04:00] - [01:10:00|421|58.5%] - dL_V=2.0381e-08, dL_Q=7.2775e-05 
[01:04:25|1|01:04:25] - [01:11:00|427|59.3%] - dL_V=1.1311e-10, dL_Q=2.7208e-10 
[01:04:54|1|01:04:54] - [01:12:00|433|60.1%] - dL_V=1.0642e-04, dL_Q=5.0348e-10 
[01:05:13|1|01:05:13] - [01:13:00|439|61.0%] - dL_V=4.4680e-06, dL_Q=2.8275e-09 
[01:05:41|1|01:05:41] - [01:14:00|445|61.8%] - dL_V=3.4476e-05, dL_Q=1.0236e-06 
[01:05:58|1|01:05:58] - [01:15:00|451|62.6%] - dL_V=5.0437e-10, dL_Q=2.3646e-10 
[01:06:38|1|01:06:38] - [01:16:00|457|63.5%] - dL_V=1.6744e-12, dL_Q=4.1050e-10 
[01:07:13|1|01:07:13] - [01:17:00|463|64.3%] - dL_V=2.3269e-12, dL_Q=1.5371e-12 
[01:07:46|1|01:07:46] - [01:18:00|469|65.1%] - dL_V=2.7907e-10, dL_Q=5.3149e-11 
[01:08:09|1|01:08:09] - [01:19:00|475|66.0%] - dL_V=6.5801e-08, dL_Q=6.2407e-05 
[01:08:43|1|01:08:43] - [01:20:00|481|66.8%] - dL_V=8.4189e-05, dL_Q=7.4993e-07 
[01:09:49|1|01:09:49] - [01:21:00|487|67.6%] - dL_V=5.6833e-04, dL_Q=2.5296e-06 
[01:11:18|1|01:11:18] - [01:22:00|493|68.5%] - dL_V=8.3277e-03, dL_Q=5.6041e-04 
[01:12:12|1|01:12:12] - [01:23:00|499|69.3%] - dL_V=3.9437e-05, dL_Q=7.8427e-03 
[01:13:10|1|01:13:10] - [01:24:00|505|70.1%] - dL_V=1.8963e-07, dL_Q=1.1259e-06 
[01:13:52|1|01:13:52] - [01:25:00|511|71.0%] - dL_V=1.2439e-06, dL_Q=4.3358e-08 
[01:15:30|1|01:15:30] - [01:26:00|517|71.8%] - dL_V=3.6067e-06, dL_Q=1.4306e-07 
[01:16:14|1|01:16:14] - [01:27:00|523|72.6%] - dL_V=3.4047e-13, dL_Q=2.8459e-08 
[01:16:50|1|01:16:50] - [01:28:00|529|73.5%] - dL_V=6.5987e-09, dL_Q=1.5256e-07 
[01:17:19|1|01:17:19] - [01:29:00|535|74.3%] - dL_V=2.6092e-10, dL_Q=3.3785e-08 
[01:17:46|1|01:17:46] - [01:30:00|541|75.1%] - dL_V=2.3698e-13, dL_Q=1.5916e-10 
[01:18:46|1|01:18:46] - [01:31:00|547|76.0%] - dL_V=3.0217e-13, dL_Q=5.7907e-08 
[01:19:13|1|01:19:13] - [01:32:00|553|76.8%] - dL_V=4.7994e-06, dL_Q=3.4848e-07 
[01:19:53|1|01:19:53] - [01:33:00|559|77.6%] - dL_V=3.1940e-13, dL_Q=1.5578e-07 
[01:20:32|1|01:20:32] - [01:34:00|565|78.5%] - dL_V=4.0191e-07, dL_Q=4.8967e-07 
[01:21:27|1|01:21:27] - [01:35:00|571|79.3%] - dL_V=6.7248e-06, dL_Q=3.2695e-13 
[01:21:53|1|01:21:53] - [01:36:00|577|80.1%] - dL_V=5.1652e-09, dL_Q=3.6650e-13 
[01:22:21|1|01:22:21] - [01:37:00|583|81.0%] - dL_V=2.9820e-07, dL_Q=6.4211e-08 
[01:22:51|1|01:22:51] - [01:38:00|589|81.8%] - dL_V=5.6536e-06, dL_Q=3.9008e-13 
[01:24:03|1|01:24:03] - [01:39:00|595|82.6%] - dL_V=4.6655e-07, dL_Q=1.5125e-07 
[01:25:12|1|01:25:12] - [01:40:00|601|83.5%] - dL_V=3.1844e-06, dL_Q=3.3945e-07 
[01:25:47|1|01:25:47] - [01:41:00|607|84.3%] - dL_V=1.2139e-05, dL_Q=2.1050e-08 
[01:26:43|1|01:26:43] - [01:42:00|613|85.1%] - dL_V=7.7016e-08, dL_Q=1.5132e-06 
[01:27:17|1|01:27:17] - [01:43:00|619|86.0%] - dL_V=6.2672e-06, dL_Q=1.0435e-07 
[01:28:11|1|01:28:11] - [01:44:00|625|86.8%] - dL_V=1.3147e-07, dL_Q=2.4315e-08 
[01:28:45|1|01:28:45] - [01:45:00|631|87.6%] - dL_V=2.3615e-06, dL_Q=2.6650e-12 
[01:29:39|1|01:29:39] - [01:46:00|637|88.5%] - dL_V=4.5325e-07, dL_Q=8.5743e-08 
[01:30:19|1|01:30:19] - [01:47:00|643|89.3%] - dL_V=3.9523e-13, dL_Q=6.7019e-07 
[01:30:59|1|01:30:59] - [01:48:00|649|90.1%] - dL_V=5.3291e-10, dL_Q=5.3606e-07 
[01:31:45|1|01:31:45] - [01:49:00|655|91.0%] - dL_V=3.1395e-12, dL_Q=1.2037e-06 
[01:32:10|1|01:32:10] - [01:50:00|661|91.8%] - dL_V=1.1550e-08, dL_Q=5.0509e-08 
[01:32:51|1|01:32:51] - [01:51:00|667|92.6%] - dL_V=4.8228e-08, dL_Q=1.0166e-06 
[01:33:29|1|01:33:29] - [01:52:00|673|93.5%] - dL_V=3.1345e-13, dL_Q=3.9669e-07 
[01:34:04|1|01:34:04] - [01:53:00|679|94.3%] - dL_V=4.7879e-09, dL_Q=9.3366e-07 
[01:35:11|1|01:35:11] - [01:54:00|685|95.1%] - dL_V=7.0773e-09, dL_Q=2.3598e-07 
[01:35:37|1|01:35:37] - [01:55:00|691|96.0%] - dL_V=1.1446e-05, dL_Q=1.9000e-06 
[01:36:06|1|01:36:06] - [01:56:00|697|96.8%] - dL_V=1.6419e-06, dL_Q=1.8148e-07 
[01:36:38|1|01:36:38] - [01:57:00|703|97.6%] - dL_V=7.3599e-07, dL_Q=1.6458e-08 
[01:37:16|1|01:37:16] - [01:58:00|709|98.5%] - dL_V=3.2178e-13, dL_Q=4.6458e-13 
[01:38:22|1|01:38:22] - [01:59:00|715|99.3%] - dL_V=8.2254e-07, dL_Q=8.3509e-09 
[01:38:23|1|01:38:22] - [01:59:50|720|100.0%] - checkpoint saved
[01:38:23|1|01:38:22] - [01:59:50|720|100.0%] - episode 1: Jtot=527.596, TTS=404.311, fails=0(0.0%)
