# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:16:08|1|00:16:08] - [00:45:00|271|37.6%] - dL_V=1.0223e-08, dL_Q=3.2212e-08 
[00:16:11|1|00:16:11] - [00:46:00|277|38.5%] - dL_V=9.4033e-09, dL_Q=1.6723e-08 
[00:16:13|1|00:16:13] - [00:47:00|283|39.3%] - dL_V=9.4397e-09, dL_Q=1.6570e-08 
[00:16:16|1|00:16:16] - [00:48:00|289|40.1%] - dL_V=1.4201e-08, dL_Q=1.6861e-08 
[00:16:18|1|00:16:18] - [00:49:00|295|41.0%] - dL_V=2.3908e-08, dL_Q=2.1788e-08 
[00:16:21|1|00:16:21] - [00:50:00|301|41.8%] - dL_V=1.8192e-08, dL_Q=3.1088e-08 
[00:16:24|1|00:16:24] - [00:51:00|307|42.6%] - dL_V=2.3363e-08, dL_Q=2.0064e-08 
[00:16:26|1|00:16:26] - [00:52:00|313|43.5%] - dL_V=1.4988e-08, dL_Q=2.2501e-10 
[00:16:50|1|00:16:50] - [00:53:00|319|44.3%] - dL_V=3.0201e-01, dL_Q=2.2482e-10 V: Maximum_Iterations_Exceeded. 
[00:17:15|1|00:17:15] - [00:54:00|325|45.1%] - dL_V=2.6254e-01, dL_Q=2.2454e-10 V: Maximum_Iterations_Exceeded. 
[00:17:17|1|00:17:17] - [00:55:00|331|46.0%] - dL_V=2.2472e-10, dL_Q=2.2451e-10 
[00:17:19|1|00:17:19] - [00:56:00|337|46.8%] - dL_V=2.2459e-10, dL_Q=2.2439e-10 
[00:17:21|1|00:17:21] - [00:57:00|343|47.6%] - dL_V=3.4525e-10, dL_Q=2.2430e-10 
[00:17:24|1|00:17:24] - [00:58:00|349|48.5%] - dL_V=2.2423e-10, dL_Q=1.2779e-09 
[00:17:26|1|00:17:26] - [00:59:00|355|49.3%] - dL_V=4.1258e-10, dL_Q=2.2398e-10 
[00:17:28|1|00:17:28] - [01:00:00|361|50.1%] - dL_V=2.2463e-10, dL_Q=2.2430e-10 
[00:17:30|1|00:17:30] - [01:01:00|367|51.0%] - dL_V=2.2455e-10, dL_Q=2.2446e-10 
[00:17:33|1|00:17:33] - [01:02:00|373|51.8%] - dL_V=2.2402e-10, dL_Q=2.2454e-10 
[00:17:36|1|00:17:36] - [01:03:00|379|52.6%] - dL_V=2.2450e-10, dL_Q=2.2457e-10 
[00:17:38|1|00:17:38] - [01:04:00|385|53.5%] - dL_V=2.2397e-10, dL_Q=2.2442e-10 
[00:17:40|1|00:17:40] - [01:05:00|391|54.3%] - dL_V=2.2476e-10, dL_Q=2.2394e-10 
[00:17:43|1|00:17:43] - [01:06:00|397|55.1%] - dL_V=2.2455e-10, dL_Q=2.8980e-10 
[00:17:45|1|00:17:45] - [01:07:00|403|56.0%] - dL_V=2.2399e-10, dL_Q=2.2467e-10 
[00:17:48|1|00:17:48] - [01:08:00|409|56.8%] - dL_V=2.2457e-10, dL_Q=2.2398e-10 
[00:17:50|1|00:17:50] - [01:09:00|415|57.6%] - dL_V=3.8467e-09, dL_Q=2.2441e-10 
[00:17:51|1|00:17:51] - [01:10:00|421|58.5%] - dL_V=2.2564e-10, dL_Q=2.2526e-10 
[00:17:53|1|00:17:53] - [01:11:00|427|59.3%] - dL_V=2.2525e-10, dL_Q=2.2525e-10 
[00:17:54|1|00:17:54] - [01:12:00|433|60.1%] - dL_V=2.2547e-10, dL_Q=2.2518e-10 
[00:17:56|1|00:17:56] - [01:13:00|439|61.0%] - dL_V=2.2517e-10, dL_Q=2.2506e-10 
[00:17:58|1|00:17:58] - [01:14:00|445|61.8%] - dL_V=2.2555e-10, dL_Q=2.2500e-10 
[00:17:59|1|00:17:59] - [01:15:00|451|62.6%] - dL_V=2.2532e-10, dL_Q=2.2512e-10 
[00:18:01|1|00:18:01] - [01:16:00|457|63.5%] - dL_V=2.2529e-10, dL_Q=2.2491e-10 
[00:18:03|1|00:18:03] - [01:17:00|463|64.3%] - dL_V=2.2527e-10, dL_Q=2.2520e-10 
[00:18:04|1|00:18:04] - [01:18:00|469|65.1%] - dL_V=1.2379e-09, dL_Q=2.2503e-10 
[00:18:06|1|00:18:06] - [01:19:00|475|66.0%] - dL_V=2.2601e-10, dL_Q=2.2510e-10 
[00:18:07|1|00:18:07] - [01:20:00|481|66.8%] - dL_V=2.2487e-10, dL_Q=2.2565e-10 
[00:18:09|1|00:18:09] - [01:21:00|487|67.6%] - dL_V=2.2473e-10, dL_Q=2.2456e-10 
[00:18:12|1|00:18:12] - [01:22:00|493|68.5%] - dL_V=2.2442e-10, dL_Q=2.2456e-10 
[00:18:14|1|00:18:14] - [01:23:00|499|69.3%] - dL_V=2.2440e-10, dL_Q=2.2435e-10 
[00:18:17|1|00:18:16] - [01:24:00|505|70.1%] - dL_V=7.7702e-09, dL_Q=2.2427e-10 
[00:18:19|1|00:18:19] - [01:25:00|511|71.0%] - dL_V=2.2399e-10, dL_Q=2.2410e-10 
[00:18:21|1|00:18:21] - [01:26:00|517|71.8%] - dL_V=2.2419e-10, dL_Q=2.2399e-10 
[00:18:23|1|00:18:23] - [01:27:00|523|72.6%] - dL_V=2.2406e-10, dL_Q=2.2417e-10 
[00:18:27|1|00:18:27] - [01:28:00|529|73.5%] - dL_V=2.2468e-10, dL_Q=2.2404e-10 
