# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:32:06|1|00:32:06] - [00:53:00|319|44.3%] - dL_V=6.7706e-07, dL_Q=3.1199e-10 
[00:32:30|1|00:32:30] - [00:54:00|325|45.1%] - dL_V=4.3149e-08, dL_Q=1.1389e-12 
[00:32:49|1|00:32:49] - [00:55:00|331|46.0%] - dL_V=1.4248e-01, dL_Q=7.8011e-15 V: Maximum_Iterations_Exceeded. 
[00:33:09|1|00:33:09] - [00:56:00|337|46.8%] - dL_V=1.8525e-01, dL_Q=1.5420e-09 V: Maximum_Iterations_Exceeded. 
[00:33:29|1|00:33:29] - [00:57:00|343|47.6%] - dL_V=2.0739e-08, dL_Q=5.0971e-08 
[00:33:55|1|00:33:55] - [00:58:00|349|48.5%] - dL_V=6.9744e-12, dL_Q=7.0326e-12 
[00:35:38|1|00:35:38] - [00:59:00|355|49.3%] - dL_V=4.9932e-10, dL_Q=1.9139e-12 
[00:36:09|1|00:36:09] - [01:00:00|361|50.1%] - dL_V=4.4058e-11, dL_Q=2.1366e-09 
[00:36:40|1|00:36:40] - [01:01:00|367|51.0%] - dL_V=3.3028e-13, dL_Q=4.0224e-09 
[00:37:09|1|00:37:09] - [01:02:00|373|51.8%] - dL_V=1.9766e-09, dL_Q=4.4095e-10 
[00:37:41|1|00:37:41] - [01:03:00|379|52.6%] - dL_V=3.1239e-09, dL_Q=2.0062e-10 
[00:38:07|1|00:38:07] - [01:04:00|385|53.5%] - dL_V=2.1112e-15, dL_Q=7.5641e-11 
[00:38:35|1|00:38:35] - [01:05:00|391|54.3%] - dL_V=1.7180e-09, dL_Q=4.7535e-13 
[00:39:07|1|00:39:07] - [01:06:00|397|55.1%] - dL_V=1.8228e-15, dL_Q=3.0874e-09 
[00:39:39|1|00:39:39] - [01:07:00|403|56.0%] - dL_V=8.5124e-09, dL_Q=8.6514e-11 
[00:40:02|1|00:40:02] - [01:08:00|409|56.8%] - dL_V=1.3786e-10, dL_Q=7.4840e-10 
[00:40:22|1|00:40:22] - [01:09:00|415|57.6%] - dL_V=4.1572e-09, dL_Q=5.1544e-08 
[00:40:42|1|00:40:42] - [01:10:00|421|58.5%] - dL_V=5.3764e-07, dL_Q=7.8221e-10 
[00:41:03|1|00:41:03] - [01:11:00|427|59.3%] - dL_V=1.1871e-08, dL_Q=2.5242e-12 
[00:41:28|1|00:41:28] - [01:12:00|433|60.1%] - dL_V=1.0248e-10, dL_Q=1.6568e-09 
[00:41:50|1|00:41:50] - [01:13:00|439|61.0%] - dL_V=3.4201e-10, dL_Q=5.7198e-10 
[00:42:11|1|00:42:11] - [01:14:00|445|61.8%] - dL_V=2.0896e-09, dL_Q=1.3210e-09 
[00:44:53|1|00:44:53] - [01:15:00|451|62.6%] - dL_V=6.4390e-14, dL_Q=2.6209e-12 
[00:45:18|1|00:45:18] - [01:16:00|457|63.5%] - dL_V=2.8790e-11, dL_Q=4.2676e-15 
[00:45:52|1|00:45:52] - [01:17:00|463|64.3%] - dL_V=1.1868e-11, dL_Q=2.9422e-13 
[00:46:49|1|00:46:49] - [01:18:00|469|65.1%] - dL_V=4.9958e-10, dL_Q=1.5674e-09 
[00:47:14|1|00:47:14] - [01:19:00|475|66.0%] - dL_V=1.2365e-11, dL_Q=4.6277e-10 
[00:47:39|1|00:47:39] - [01:20:00|481|66.8%] - dL_V=1.7030e-08, dL_Q=1.5740e-10 
[00:48:09|1|00:48:09] - [01:21:00|487|67.6%] - dL_V=4.0029e-11, dL_Q=2.4435e-10 
[00:48:40|1|00:48:40] - [01:22:00|493|68.5%] - dL_V=1.5501e-09, dL_Q=2.2830e-08 
[00:49:11|1|00:49:11] - [01:23:00|499|69.3%] - dL_V=2.2235e-10, dL_Q=5.9766e-12 
[00:49:42|1|00:49:42] - [01:24:00|505|70.1%] - dL_V=5.2156e-10, dL_Q=2.1788e-12 
[00:50:08|1|00:50:08] - [01:25:00|511|71.0%] - dL_V=2.4288e-11, dL_Q=1.9174e-09 
[00:51:00|1|00:51:00] - [01:26:00|517|71.8%] - dL_V=1.0098e-11, dL_Q=3.0210e-10 
[00:51:37|1|00:51:37] - [01:27:00|523|72.6%] - dL_V=5.5868e-11, dL_Q=1.6499e-11 
[00:52:05|1|00:52:05] - [01:28:00|529|73.5%] - dL_V=6.6591e-11, dL_Q=1.2556e-09 
[00:52:34|1|00:52:34] - [01:29:00|535|74.3%] - dL_V=1.0178e-11, dL_Q=1.0954e-10 
[00:53:03|1|00:53:03] - [01:30:00|541|75.1%] - dL_V=1.4136e-10, dL_Q=1.0836e-10 
[00:53:29|1|00:53:29] - [01:31:00|547|76.0%] - dL_V=1.9973e-11, dL_Q=7.2160e-11 
[00:54:00|1|00:54:00] - [01:32:00|553|76.8%] - dL_V=1.7210e-11, dL_Q=8.8073e-10 
[00:54:29|1|00:54:29] - [01:33:00|559|77.6%] - dL_V=2.6717e-11, dL_Q=2.8988e-10 
[00:55:02|1|00:55:02] - [01:34:00|565|78.5%] - dL_V=2.2702e-10, dL_Q=2.5279e-11 
[00:55:27|1|00:55:27] - [01:35:00|571|79.3%] - dL_V=4.2477e-11, dL_Q=1.1172e-11 
[00:56:00|1|00:56:00] - [01:36:00|577|80.1%] - dL_V=8.9289e-12, dL_Q=1.4303e-11 
[00:56:27|1|00:56:27] - [01:37:00|583|81.0%] - dL_V=4.8446e-11, dL_Q=1.0346e-09 
[00:56:55|1|00:56:55] - [01:38:00|589|81.8%] - dL_V=2.9455e-10, dL_Q=9.9299e-12 
[00:57:18|1|00:57:18] - [01:39:00|595|82.6%] - dL_V=2.7859e-10, dL_Q=1.8351e-11 
[00:57:53|1|00:57:53] - [01:40:00|601|83.5%] - dL_V=4.5631e-11, dL_Q=9.8176e-12 
[00:58:20|1|00:58:20] - [01:41:00|607|84.3%] - dL_V=2.1323e-10, dL_Q=8.1681e-12 
