# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:00:42|3|00:00:14] - [01:35:50|576|80.0%] - RL update 9 with 331 samples: rho_crit=17.4808; v_free=145.51; v_free_tracking=132.599; weight_V=[0.999835 1.01557 0.999519 0.998243 0.998526 1.00815 1.00876 1.00733]; weight_L=[0.982428 0.982985 0.993477 0.873755 0.920425 0.98463]; weight_T=[0.998665 0.999122 0.999937 0.996617 1.00141 1.00001]; weight_slack_w_max=[10.2811 10.2881 10.2955 10.3035 10.3112 10.3193 10.3285 10.3383 10.3487 10.3598 10.3709 10.3818 10.393 10.4058 10.4193 10.4328 10.4459 10.4587 10.4711 10.4841 10.4971 10.5101 10.5227 10.5351 10.5475]; 
[00:00:45|3|00:00:17] - [01:59:50|720|100.0%] - RL update 10 with 355 samples: rho_crit=19.2289; v_free=149.713; v_free_tracking=132.599; weight_V=[0.999806 1.01768 0.99943 0.997959 0.998238 1.00913 1.00987 1.00827]; weight_L=[0.97963 0.980321 0.991796 0.861355 0.913999 0.984735]; weight_T=[0.998487 0.998988 0.999881 0.996461 1.00171 1.00015]; weight_slack_w_max=[10.3375 10.3463 10.3555 10.3653 10.3748 10.3847 10.3957 10.4074 10.4198 10.433 10.4461 10.459 10.4722 10.4871 10.5027 10.5185 10.5337 10.5485 10.5629 10.578 10.593 10.6081 10.6225 10.6368 10.6509]; 
[00:00:45|3|00:00:17] - [01:59:50|720|100.0%] - checkpoint saved
[00:00:45|3|00:00:17] - [01:59:50|720|100.0%] - episode 3: Jtot=103003.542, TTS=496.822, fails=0(0.0%)
[00:00:49|4|00:00:04] - [00:23:50|144|20.0%] - RL update 11 with 379 samples: rho_crit=21.1518; v_free=153.649; v_free_tracking=132.598; weight_V=[0.999778 1.01967 0.999346 0.997693 0.997969 1.01006 1.01093 1.00916]; weight_L=[0.977013 0.97783 0.990218 0.84974 0.907961 0.984638]; weight_T=[0.998321 0.998863 0.999828 0.996316 1.00199 1.00027]; weight_slack_w_max=[10.3901 10.4006 10.4115 10.4231 10.4342 10.4457 10.4584 10.472 10.4863 10.5014 10.5165 10.5312 10.5462 10.5631 10.5808 10.5987 10.6159 10.6326 10.6489 10.6659 10.6828 10.6999 10.7162 10.7322 10.7481]; 
[00:00:55|4|00:00:09] - [00:47:50|288|40.0%] - RL update 12 with 403 samples: rho_crit=23.267; v_free=157.107; v_free_tracking=132.599; weight_V=[0.999752 1.02185 0.999299 0.997484 0.997797 1.01112 1.01207 1.0101]; weight_L=[0.974562 0.9756 0.98939 0.839485 0.905443 0.98987]; weight_T=[0.998166 0.998751 0.999815 0.996258 1.00257 1.00061]; weight_slack_w_max=[10.4405 10.4525 10.465 10.4783 10.4909 10.5041 10.5184 10.5337 10.5498 10.5667 10.5836 10.6 10.6167 10.6355 10.6551 10.6749 10.694 10.7125 10.7305 10.7492 10.7679 10.7868 10.8046 10.8223 10.8398]; 
[00:00:59|4|00:00:13] - [01:11:50|432|60.0%] - RL update 13 with 427 samples: rho_crit=25.5936; v_free=160.362; v_free_tracking=132.599; weight_V=[0.999726 1.02382 0.99922 0.997225 0.997566 1.01208 1.01312 1.01096]; weight_L=[0.971989 0.973149 0.988314 0.826401 0.899309 0.991342]; weight_T=[0.997994 0.99863 0.99979 0.996051 1.00296 1.00079]; weight_slack_w_max=[10.488 10.5015 10.5156 10.5304 10.5445 10.5591 10.575 10.5919 10.6096 10.6283 10.6469 10.6649 10.6832 10.7038 10.7253 10.7469 10.7676 10.7878 10.8075 10.8279 10.8483 10.8687 10.8881 10.9074 10.9264]; 
[00:01:02|4|00:00:16] - [01:35:50|576|80.0%] - RL update 14 with 451 samples: rho_crit=28.153; v_free=163.443; v_free_tracking=132.599; weight_V=[0.999698 1.02569 0.999145 0.996981 0.997346 1.01298 1.01412 1.01178]; weight_L=[0.969552 0.970828 0.987294 0.814 0.893493 0.992729]; weight_T=[0.997831 0.998516 0.999766 0.995855 1.00332 1.00096]; weight_slack_w_max=[10.533 10.5479 10.5634 10.5798 10.5952 10.6112 10.6285 10.647 10.6663 10.6867 10.7068 10.7263 10.7462 10.7684 10.7916 10.815 10.8374 10.8591 10.8804 10.9023 10.9243 10.9464 10.9672 10.9879 11.0084]; 
[00:01:04|4|00:00:19] - [01:59:50|720|100.0%] - RL update 15 with 475 samples: rho_crit=30.9683; v_free=166.369; v_free_tracking=132.598; weight_V=[0.999673 1.02746 0.999074 0.996748 0.997137 1.01384 1.01506 1.01255]; weight_L=[0.967238 0.968624 0.986326 0.802224 0.887971 0.994046]; weight_T=[0.997676 0.998407 0.999744 0.995669 1.00367 1.00112]; weight_slack_w_max=[10.5757 10.592 10.6089 10.6266 10.6434 10.6607 10.6794 10.6994 10.7202 10.7421 10.7637 10.7847 10.806 10.8298 10.8547 10.8797 10.9037 10.9269 10.9496 10.9731 10.9965 11.0201 11.0423 11.0643 11.0863]; 
[00:01:04|4|00:00:19] - [01:59:50|720|100.0%] - episode 4: Jtot=3460.513, TTS=426.950, fails=0(0.0%)
[00:01:08|5|00:00:03] - [00:23:50|144|20.0%] - RL update 16 with 499 samples: rho_crit=34.0651; v_free=169.155; v_free_tracking=132.598; weight_V=[0.999648 1.02919 0.999009 0.99653 0.996943 1.01471 1.01601 1.01333]; weight_L=[0.965058 0.966548 0.985423 0.791083 0.882776 0.995335]; weight_T=[0.997529 0.998304 0.999723 0.995496 1.00401 1.00127]; weight_slack_w_max=[10.616 10.6335 10.6518 10.6709 10.6889 10.7075 10.7275 10.7489 10.7712 10.7946 10.8178 10.8402 10.8629 10.8883 10.9148 10.9414 10.9669 10.9916 11.0158 11.0408 11.0658 11.0909 11.1145 11.138 11.1614]; 
[00:01:12|5|00:00:07] - [00:47:50|288|40.0%] - RL update 17 with 500 samples: rho_crit=37.4717; v_free=171.933; v_free_tracking=132.599; weight_V=[0.999625 1.03107 0.998961 0.996345 0.99681 1.01562 1.01696 1.01411]; weight_L=[0.963122 0.964722 0.98481 0.782866 0.880996 0.999527]; weight_T=[0.997407 0.998219 0.999716 0.995433 1.00445 1.00155]; weight_slack_w_max=[10.6598 10.6784 10.6979 10.7182 10.7374 10.7572 10.7784 10.8011 10.8246 10.8494 10.8739 10.8976 10.9216 10.9483 10.9763 11.0043 11.0313 11.0573 11.0827 11.1091 11.1354 11.1618 11.1866 11.2113 11.236]; 
