# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:00:40|3|00:00:11] - [01:35:50|576|80.0%] - RL update 9 with 331 samples: rho_crit=23.1927; v_free=132.573; v_free_tracking=132.606; weight_V=[1.00139 1.10043 1.00176 1.00189 1.00285 1.01563 1.0146 1.01298]; weight_L=[0.997283 0.998549 1.00465 0.991557 1.03016 1.10883]; weight_T=[0.999831 1 1.00043 1.00005 1.00284 1.00537]; weight_rate_var=0.94; weight_slack_w_max=[4.59119 4.60997 4.62883 4.64794 4.66233 4.66925 4.67555 4.6818 4.68808 4.69444 4.70079 4.70715 4.7135 4.7159 4.7159 4.7159 4.7159 4.7159 4.7159 4.7159 4.7159 4.7159 4.7159 4.7159 4.7159]; 
[00:00:43|3|00:00:13] - [01:59:50|720|100.0%] - RL update 10 with 355 samples: rho_crit=23.1496; v_free=132.57; v_free_tracking=132.607; weight_V=[1.00145 1.11939 1.00206 1.00224 1.00335 1.01782 1.01661 1.01476]; weight_L=[0.99756 0.999019 1.00586 0.996469 1.04166 1.12958]; weight_T=[0.999853 1.00004 1.00051 1.00037 1.00352 1.00633]; weight_rate_var=1.04; weight_slack_w_max=[5.05031 5.07097 5.09172 5.11274 5.12857 5.13617 5.1431 5.14998 5.15689 5.16389 5.17087 5.17787 5.18485 5.18748 5.18748 5.18748 5.18748 5.18748 5.18748 5.18748 5.18748 5.18748 5.18748 5.18748 5.18748]; 
[00:00:43|3|00:00:13] - [01:59:50|720|100.0%] - checkpoint saved
[00:00:43|3|00:00:13] - [01:59:50|720|100.0%] - episode 3: Jtot=381723.793, TTS=863.313, fails=0(0.0%)
[00:00:45|4|00:00:02] - [00:23:50|144|20.0%] - RL update 11 with 379 samples: rho_crit=23.109; v_free=132.566; v_free_tracking=132.608; weight_V=[1.0015 1.14016 1.00239 1.0026 1.00387 1.02025 1.01885 1.01677]; weight_L=[0.99787 0.999503 1.007 1.00121 1.05265 1.1495]; weight_T=[0.999876 1.00008 1.00058 1.00067 1.00416 1.00724]; weight_rate_var=1.144; weight_slack_w_max=[5.55534 5.57806 5.60089 5.62401 5.64143 5.64979 5.65741 5.66498 5.67258 5.68027 5.68796 5.69565 5.70334 5.70623 5.70623 5.70623 5.70623 5.70623 5.70623 5.70623 5.70623 5.70623 5.70623 5.70623 5.70623]; 
[00:00:48|4|00:00:05] - [00:47:50|288|40.0%] - RL update 12 with 403 samples: rho_crit=23.0586; v_free=132.562; v_free_tracking=132.61; weight_V=[1.00155 1.16942 1.0028 1.00307 1.00453 1.02323 1.02162 1.01923]; weight_L=[0.998226 1.00001 1.00845 1.00636 1.06563 1.1756]; weight_T=[0.9999 1.00012 1.00068 1.00098 1.00496 1.00845]; weight_rate_var=1.2584; weight_slack_w_max=[6.11088 6.13587 6.16098 6.18641 6.20557 6.21477 6.22316 6.23147 6.23984 6.2483 6.25675 6.26522 6.27367 6.27686 6.27686 6.27686 6.27686 6.27686 6.27686 6.27686 6.27686 6.27686 6.27686 6.27686 6.27686]; 
[00:00:51|4|00:00:08] - [01:11:50|432|60.0%] - RL update 13 with 427 samples: rho_crit=23.0097; v_free=132.558; v_free_tracking=132.611; weight_V=[1.00156 1.19701 1.00317 1.00349 1.00515 1.02606 1.02422 1.02155]; weight_L=[0.998472 1.00047 1.00983 1.01094 1.07778 1.20022]; weight_T=[0.99992 1.00016 1.00078 1.00127 1.00571 1.0096]; weight_rate_var=1.38424; weight_slack_w_max=[6.72196 6.74946 6.77708 6.80506 6.82612 6.83624 6.84547 6.85462 6.86382 6.87313 6.88243 6.89174 6.90104 6.90454 6.90454 6.90454 6.90454 6.90454 6.90454 6.90454 6.90454 6.90454 6.90454 6.90454 6.90454]; 
CasADi -  WARNING("solver_V:nlp_g failed: NaN detected for output g, at (row 416, col 1).") [.../casadi/core/oracle_function.cpp:265]
[00:00:53|4|00:00:10] - [01:35:50|576|80.0%] - RL update 14 with 451 samples: rho_crit=22.9636; v_free=132.554; v_free_tracking=132.612; weight_V=[1.00152 1.22132 1.0035 1.00387 1.0057 1.02858 1.02654 1.0236]; weight_L=[0.998536 1.0008 1.01108 1.01399 1.08785 1.22226]; weight_T=[0.999931 1.00019 1.00087 1.0015 1.00636 1.01064]; weight_rate_var=1.52266; weight_slack_w_max=[7.39416 7.4244 7.45478 7.48556 7.50874 7.51987 7.53002 7.54008 7.55021 7.56045 7.57067 7.58091 7.59114 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595]; 
[00:00:56|4|00:00:13] - [01:59:50|720|100.0%] - RL update 15 with 475 samples: rho_crit=22.9199; v_free=132.55; v_free_tracking=132.613; weight_V=[1.00148 1.24247 1.00379 1.00421 1.00618 1.03053 1.02833 1.02517]; weight_L=[0.99845 1.00098 1.0122 1.01687 1.09736 1.243]; weight_T=[0.999935 1.00022 1.00095 1.00171 1.00699 1.01163]; weight_rate_var=1.67493; weight_slack_w_max=[8.13358 8.16684 8.20026 8.23412 8.25961 8.27185 8.28302 8.29409 8.30523 8.31649 8.32774 8.339 8.35025 8.3545 8.3545 8.3545 8.3545 8.3545 8.3545 8.3545 8.3545 8.3545 8.3545 8.3545 8.3545]; 
